,cidade_origem,sg_origem,cidade_destino,sg_destino,data,voos
21107,SANTIAGO DO CHILE,SCEL,MONTEVIDEU,SUMU,11/10/2019,2
21108,SANTIAGO DO CHILE,SCEL,MONTEVIDEU,SUMU,12/10/2019,2
21109,SANTIAGO DO CHILE,SCEL,MONTEVIDEU,SUMU,14/10/2019,1
21110,SANTIAGO DO CHILE,SCEL,MONTEVIDEU,SUMU,15/10/2019,1
21111,SANTIAGO DO CHILE,SCEL,MONTEVIDEU,SUMU,21/10/2019,1
21112,SANTIAGO DO CHILE,SCEL,MONTEVIDEU,SUMU,22/10/2019,1
21113,SANTIAGO DO CHILE,SCEL,MONTEVIDEU,SUMU,28/10/2019,1
21114,SANTIAGO DO CHILE,SCEL,MONTEVIDEU,SUMU,29/10/2019,1
21115,SANTIAGO DO CHILE,SCEL,NEW YORK,KJFK,09/10/2019,1
21116,SANTIAGO DO CHILE,SCEL,NEW YORK,KJFK,10/10/2019,1
21117,SANTIAGO DO CHILE,SCEL,NEW YORK,KJFK,11/10/2019,1
21118,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,02/10/2019,1
21119,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,04/10/2019,1
21120,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,07/10/2019,1
21121,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,09/10/2019,1
21122,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,11/10/2019,1
21123,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,14/10/2019,1
21124,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,16/10/2019,1
21125,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,18/10/2019,1
21126,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,21/10/2019,1
21127,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,23/10/2019,1
21128,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,25/10/2019,1
21129,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,28/10/2019,1
21130,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,30/10/2019,1
21131,SANTIAGO DO CHILE,SCEL,PUERTO MONTT INTL EL TEPU,SCTE,10/10/2019,10
21132,SANTIAGO DO CHILE,SCEL,PUERTO MONTT INTL EL TEPU,SCTE,11/10/2019,9
21133,SANTIAGO DO CHILE,SCEL,PUERTO MONTT INTL EL TEPU,SCTE,12/10/2019,8
21134,SANTIAGO DO CHILE,SCEL,PUNTA ARENAS,SCCI,09/10/2019,3
21135,SANTIAGO DO CHILE,SCEL,PUNTA ARENAS,SCCI,10/10/2019,4
21136,SANTIAGO DO CHILE,SCEL,PUNTA ARENAS,SCCI,11/10/2019,6
21137,SANTIAGO DO CHILE,SCEL,PUNTA ARENAS,SCCI,12/10/2019,6
21138,SANTIAGO DO CHILE,SCEL,RECIFE,SBRF,05/10/2019,1
21139,SANTIAGO DO CHILE,SCEL,RECIFE,SBRF,12/10/2019,1
21140,SANTIAGO DO CHILE,SCEL,RECIFE,SBRF,19/10/2019,1
21141,SANTIAGO DO CHILE,SCEL,RECIFE,SBRF,26/10/2019,1
21142,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,01/10/2019,3
21143,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,02/10/2019,4
21144,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,03/10/2019,4
21145,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,04/10/2019,3
21146,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,05/10/2019,4
21147,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,06/10/2019,5
21148,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,07/10/2019,3
21149,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,08/10/2019,3
21150,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,09/10/2019,4
21151,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,10/10/2019,4
21152,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,11/10/2019,3
21153,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,12/10/2019,4
21154,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,13/10/2019,5
21155,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,14/10/2019,3
21156,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,15/10/2019,3
21157,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,16/10/2019,4
21158,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,17/10/2019,4
21159,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,18/10/2019,3
21160,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,19/10/2019,4
21161,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,20/10/2019,3
21162,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,21/10/2019,4
21163,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,22/10/2019,3
21164,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,23/10/2019,4
21165,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,24/10/2019,4
21166,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,25/10/2019,3
21167,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,26/10/2019,4
21168,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,27/10/2019,5
21169,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,28/10/2019,3
21170,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,29/10/2019,3
21171,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,30/10/2019,5
21172,SANTIAGO DO CHILE,SCEL,RIO DE JANEIRO,SBGL,31/10/2019,4
21173,SANTIAGO DO CHILE,SCEL,SANTIAGO DO CHILE,SCEL,20/10/2019,1
21174,SANTIAGO DO CHILE,SCEL,SANTIAGO DO CHILE,SCEL,31/10/2019,1
21175,SANTIAGO DO CHILE,SCEL,TABABELA,SEQM,02/10/2019,1
21176,SANTIAGO DO CHILE,SCEL,TABABELA,SEQM,05/10/2019,1
21177,SANTIAGO DO CHILE,SCEL,TABABELA,SEQM,11/10/2019,1
21178,SANTIAGO DO CHILE,SCEL,TABABELA,SEQM,12/10/2019,1
21179,SANTIAGO DO CHILE,SCEL,TABABELA,SEQM,19/10/2019,1
21180,SANTIAGO DO CHILE,SCEL,TABABELA,SEQM,20/10/2019,1
21181,SANTIAGO DO CHILE,SCEL,TABABELA,SEQM,25/10/2019,1
21182,SANTIAGO DO CHILE,SCEL,TABABELA,SEQM,26/10/2019,1
21183,SANTIAGO DO CHILE,SCEL,TABABELA,SEQM,27/10/2019,1
21184,SANTIAGO DO CHILE,SCEL,TABABELA,SEQM,30/10/2019,1
21185,SANTIAGO DO CHILE,SCEL,VIRU VIRU,SLVR,11/10/2019,1
21186,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,02/10/2019,1
21187,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,04/10/2019,1
21188,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,06/10/2019,1
21189,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,07/10/2019,1
21190,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,09/10/2019,1
21191,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,11/10/2019,1
21192,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,13/10/2019,1
21193,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,14/10/2019,1
21194,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,16/10/2019,1
21195,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,18/10/2019,1
21196,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,20/10/2019,1
21197,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,21/10/2019,1
21198,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,23/10/2019,1
21199,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,25/10/2019,1
21200,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,27/10/2019,1
21201,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,28/10/2019,1
21202,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,30/10/2019,1
21203,SANTO ÂNGELO,SBNM,SANTO ÂNGELO,SBNM,06/10/2019,1
21204,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,01/10/2019,3
21205,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,02/10/2019,2
21206,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,03/10/2019,3
21207,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,04/10/2019,3
21208,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,05/10/2019,3
21209,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,06/10/2019,2
21210,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,07/10/2019,3
21211,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,08/10/2019,3
21212,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,09/10/2019,2
21213,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,10/10/2019,3
21214,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,11/10/2019,3
21215,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,12/10/2019,3
21216,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,13/10/2019,2
21217,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,14/10/2019,3
21218,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,15/10/2019,3
21219,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,16/10/2019,2
21220,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,17/10/2019,3
21221,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,18/10/2019,3
21222,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,19/10/2019,3
21223,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,20/10/2019,2
21224,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,21/10/2019,3
21225,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,22/10/2019,3
21226,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,23/10/2019,2
21227,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,24/10/2019,3
21228,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,25/10/2019,3
21229,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,26/10/2019,3
21230,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,27/10/2019,2
21231,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,28/10/2019,3
21232,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,29/10/2019,3
21233,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,30/10/2019,2
21234,SENA MADUREIRA,SBRB,BRASÍLIA,SBBR,31/10/2019,3
21235,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,01/10/2019,1
21236,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,03/10/2019,2
21237,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,04/10/2019,2
21238,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,05/10/2019,1
21239,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,07/10/2019,2
21240,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,08/10/2019,2
21241,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,10/10/2019,2
21242,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,11/10/2019,1
21243,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,12/10/2019,1
21244,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,14/10/2019,2
21245,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,15/10/2019,1
21246,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,17/10/2019,2
21247,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,18/10/2019,1
21248,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,19/10/2019,1
21249,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,21/10/2019,1
21250,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,22/10/2019,1
21251,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,24/10/2019,2
21252,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,25/10/2019,1
21253,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,26/10/2019,1
21254,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,28/10/2019,2
21255,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,29/10/2019,1
21256,SENA MADUREIRA,SBRB,CRUZEIRO DO SUL,SBCZ,31/10/2019,2
21257,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,01/10/2019,1
21258,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,02/10/2019,1
21259,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,03/10/2019,1
21260,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,04/10/2019,1
21261,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,07/10/2019,1
21262,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,08/10/2019,1
21263,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,09/10/2019,1
21264,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,10/10/2019,1
21265,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,11/10/2019,1
21266,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,14/10/2019,1
21267,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,15/10/2019,1
21268,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,16/10/2019,1
21269,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,17/10/2019,1
21270,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,18/10/2019,1
21271,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,21/10/2019,1
21272,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,22/10/2019,1
21273,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,23/10/2019,1
21274,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,24/10/2019,1
21275,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,25/10/2019,1
21276,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,27/10/2019,1
21277,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,28/10/2019,1
21278,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,29/10/2019,1
21279,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,30/10/2019,1
21280,SENA MADUREIRA,SBRB,GUARULHOS,SBGR,31/10/2019,1
21281,SENA MADUREIRA,SBRB,MANAUS,SBEG,05/10/2019,1
21282,SENA MADUREIRA,SBRB,MANAUS,SBEG,07/10/2019,1
21283,SENA MADUREIRA,SBRB,MANAUS,SBEG,10/10/2019,1
21284,SENA MADUREIRA,SBRB,MANAUS,SBEG,12/10/2019,1
21285,SENA MADUREIRA,SBRB,MANAUS,SBEG,14/10/2019,1
21286,SENA MADUREIRA,SBRB,MANAUS,SBEG,17/10/2019,1
21287,SENA MADUREIRA,SBRB,MANAUS,SBEG,19/10/2019,1
21288,SENA MADUREIRA,SBRB,MANAUS,SBEG,21/10/2019,1
21289,SENA MADUREIRA,SBRB,MANAUS,SBEG,24/10/2019,1
21290,SENA MADUREIRA,SBRB,MANAUS,SBEG,26/10/2019,1
21291,SENA MADUREIRA,SBRB,MANAUS,SBEG,27/10/2019,1
21292,SENA MADUREIRA,SBRB,MANAUS,SBEG,28/10/2019,1
21293,SENA MADUREIRA,SBRB,MANAUS,SBEG,29/10/2019,1
21294,SENA MADUREIRA,SBRB,MANAUS,SBEG,31/10/2019,1
21295,SENA MADUREIRA,SBRB,PORTO VELHO,SBPV,29/10/2019,1
21296,SÃO CARLOS,SDSC,GUARULHOS,SBGR,01/10/2019,1
21297,SÃO CARLOS,SDSC,GUARULHOS,SBGR,02/10/2019,1
21298,SÃO CARLOS,SDSC,GUARULHOS,SBGR,05/10/2019,1
21299,SÃO CARLOS,SDSC,GUARULHOS,SBGR,07/10/2019,1
21300,SÃO CARLOS,SDSC,GUARULHOS,SBGR,12/10/2019,1
21301,SÃO CARLOS,SDSC,GUARULHOS,SBGR,13/10/2019,1
21302,SÃO CARLOS,SDSC,GUARULHOS,SBGR,16/10/2019,1
21303,SÃO CARLOS,SDSC,GUARULHOS,SBGR,18/10/2019,1
21304,SÃO CARLOS,SDSC,GUARULHOS,SBGR,21/10/2019,1
21305,SÃO CARLOS,SDSC,GUARULHOS,SBGR,23/10/2019,1
21306,SÃO CARLOS,SDSC,GUARULHOS,SBGR,25/10/2019,2
21307,SÃO CARLOS,SDSC,LIMA,SPJC,17/10/2019,1
21308,SÃO CARLOS,SDSC,SÃO CARLOS,SDSC,11/10/2019,1
21309,SÃO CARLOS,SDSC,SÃO PAULO,SBSP,03/10/2019,1
21310,SÃO CARLOS,SDSC,SÃO PAULO,SBSP,05/10/2019,1
21311,SÃO CARLOS,SDSC,SÃO PAULO,SBSP,10/10/2019,1
21312,SÃO CARLOS,SDSC,SÃO PAULO,SBSP,16/10/2019,1
21313,SÃO CARLOS,SDSC,SÃO PAULO,SBSP,19/10/2019,1
21314,SÃO FÉLIX DO ARAGUAIA,SWFX,ÁGUA BOA,SWHP,02/10/2019,1
21315,SÃO FÉLIX DO ARAGUAIA,SWFX,ÁGUA BOA,SWHP,04/10/2019,1
21316,SÃO FÉLIX DO ARAGUAIA,SWFX,ÁGUA BOA,SWHP,08/10/2019,1
21317,SÃO FÉLIX DO ARAGUAIA,SWFX,ÁGUA BOA,SWHP,10/10/2019,1
21318,SÃO FÉLIX DO ARAGUAIA,SWFX,ÁGUA BOA,SWHP,14/10/2019,1
21319,SÃO FÉLIX DO ARAGUAIA,SWFX,ÁGUA BOA,SWHP,16/10/2019,1
21320,SÃO FÉLIX DO ARAGUAIA,SWFX,ÁGUA BOA,SWHP,18/10/2019,1
21321,SÃO FÉLIX DO ARAGUAIA,SWFX,ÁGUA BOA,SWHP,22/10/2019,1
21322,SÃO FÉLIX DO ARAGUAIA,SWFX,ÁGUA BOA,SWHP,24/10/2019,1
21323,SÃO FÉLIX DO ARAGUAIA,SWFX,ÁGUA BOA,SWHP,28/10/2019,1
21324,SÃO FÉLIX DO ARAGUAIA,SWFX,ÁGUA BOA,SWHP,30/10/2019,1
21325,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,02/10/2019,1
21326,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,04/10/2019,1
21327,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,06/10/2019,1
21328,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,09/10/2019,1
21329,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,11/10/2019,2
21330,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,13/10/2019,1
21331,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,16/10/2019,1
21332,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,18/10/2019,1
21333,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,20/10/2019,1
21334,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,23/10/2019,1
21335,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,27/10/2019,1
21336,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,30/10/2019,1
21337,SÃO GABRIEL DA CACHOEIRA,SBUA,MANAUS,SBEG,31/10/2019,1
21338,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,01/10/2019,2
21339,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,02/10/2019,2
21340,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,03/10/2019,2
21341,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,04/10/2019,2
21342,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,05/10/2019,3
21343,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,06/10/2019,2
21344,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,07/10/2019,2
21345,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,08/10/2019,2
21346,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,09/10/2019,2
21347,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,10/10/2019,2
21348,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,11/10/2019,2
21349,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,12/10/2019,2
21350,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,13/10/2019,2
21351,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,14/10/2019,1
21352,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,15/10/2019,2
21353,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,16/10/2019,2
21354,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,17/10/2019,1
21355,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,18/10/2019,2
21356,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,19/10/2019,3
21357,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,20/10/2019,2
21358,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,21/10/2019,2
21359,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,22/10/2019,2
21360,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,23/10/2019,2
21361,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,24/10/2019,2
21362,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,25/10/2019,2
21363,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,26/10/2019,3
21364,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,27/10/2019,2
21365,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,28/10/2019,2
21366,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,29/10/2019,2
21367,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,30/10/2019,2
21368,SÃO GONÇALO DO AMARANTE,SBSG,BRASÍLIA,SBBR,31/10/2019,2
21369,SÃO GONÇALO DO AMARANTE,SBSG,BUENOS AIRES,SAEZ,06/10/2019,1
21370,SÃO GONÇALO DO AMARANTE,SBSG,BUENOS AIRES,SAEZ,13/10/2019,1
21371,SÃO GONÇALO DO AMARANTE,SBSG,BUENOS AIRES,SAEZ,20/10/2019,1
21372,SÃO GONÇALO DO AMARANTE,SBSG,BUENOS AIRES,SAEZ,27/10/2019,1
21373,SÃO GONÇALO DO AMARANTE,SBSG,CAMPINAS,SBKP,05/10/2019,1
21374,SÃO GONÇALO DO AMARANTE,SBSG,CAMPINAS,SBKP,12/10/2019,2
21375,SÃO GONÇALO DO AMARANTE,SBSG,CAMPINAS,SBKP,19/10/2019,1
21376,SÃO GONÇALO DO AMARANTE,SBSG,CAMPINAS,SBKP,26/10/2019,2
21377,SÃO GONÇALO DO AMARANTE,SBSG,CONFINS,SBCF,05/10/2019,3
21378,SÃO GONÇALO DO AMARANTE,SBSG,CONFINS,SBCF,12/10/2019,3
21379,SÃO GONÇALO DO AMARANTE,SBSG,CONFINS,SBCF,19/10/2019,3
21380,SÃO GONÇALO DO AMARANTE,SBSG,CONFINS,SBCF,26/10/2019,3
21381,SÃO GONÇALO DO AMARANTE,SBSG,FERNANDO DE NORONHA,SBFN,02/10/2019,1
21382,SÃO GONÇALO DO AMARANTE,SBSG,FERNANDO DE NORONHA,SBFN,06/10/2019,1
21383,SÃO GONÇALO DO AMARANTE,SBSG,FERNANDO DE NORONHA,SBFN,09/10/2019,1
21384,SÃO GONÇALO DO AMARANTE,SBSG,FERNANDO DE NORONHA,SBFN,13/10/2019,1
21385,SÃO GONÇALO DO AMARANTE,SBSG,FERNANDO DE NORONHA,SBFN,16/10/2019,1
21386,SÃO GONÇALO DO AMARANTE,SBSG,FERNANDO DE NORONHA,SBFN,20/10/2019,1
21387,SÃO GONÇALO DO AMARANTE,SBSG,FERNANDO DE NORONHA,SBFN,23/10/2019,1
21388,SÃO GONÇALO DO AMARANTE,SBSG,FERNANDO DE NORONHA,SBFN,27/10/2019,1
21389,SÃO GONÇALO DO AMARANTE,SBSG,FERNANDO DE NORONHA,SBFN,30/10/2019,1
21390,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,01/10/2019,2
21391,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,01/11/2019,1
21392,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,02/10/2019,2
21393,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,03/10/2019,3
21394,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,04/10/2019,3
21395,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,05/10/2019,2
21396,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,06/10/2019,3
21397,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,07/10/2019,2
21398,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,08/10/2019,3
21399,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,09/10/2019,2
21400,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,10/10/2019,3
21401,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,11/10/2019,3
21402,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,12/10/2019,2
21403,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,13/10/2019,3
21404,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,14/10/2019,2
21405,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,15/10/2019,2
21406,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,16/10/2019,3
21407,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,17/10/2019,3
21408,SÃO GONÇALO DO AMARANTE,SBSG,FORTALEZA,SBFZ,18/10/2019,3
