,index,cidade_origem,sg_origem,cidade_destino,sg_destino,data,voos,Unnamed: 0,latitude,longitude
8062,8268,FOZ DO IGUAÇU,SBFI,PORTO ALEGRE,SBPA,25/10/2019,1,33,-30.0324999,-51.23037670000001
8063,23159,SÃO PAULO,SBSP,PORTO ALEGRE,SBPA,25/10/2019,21,33,-30.0324999,-51.23037670000001
8064,21128,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,25/10/2019,1,33,-30.0324999,-51.23037670000001
8065,2493,BRASÍLIA,SBBR,PORTO ALEGRE,SBPA,25/10/2019,5,33,-30.0324999,-51.23037670000001
8066,21199,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,25/10/2019,1,33,-30.0324999,-51.23037670000001
8067,15582,PELOTAS,SBPK,PORTO ALEGRE,SBPA,25/10/2019,1,33,-30.0324999,-51.23037670000001
8068,10641,GUARULHOS,SBGR,PORTO ALEGRE,SBPA,25/10/2019,27,33,-30.0324999,-51.23037670000001
8069,4753,CAMPINAS,SBKP,PORTO ALEGRE,SBPA,25/10/2019,9,33,-30.0324999,-51.23037670000001
8070,18934,RIO DE JANEIRO,SBGL,PORTO ALEGRE,SBPA,25/10/2019,5,33,-30.0324999,-51.23037670000001
8071,12580,LISBOA,LPPT,PORTO ALEGRE,SBPA,26/10/2019,1,33,-30.0324999,-51.23037670000001
8072,12341,LIMA,SPJC,PORTO ALEGRE,SBPA,26/10/2019,2,33,-30.0324999,-51.23037670000001
8073,19539,RIO DE JANEIRO,SBRJ,PORTO ALEGRE,SBPA,26/10/2019,2,33,-30.0324999,-51.23037670000001
8074,2494,BRASÍLIA,SBBR,PORTO ALEGRE,SBPA,26/10/2019,4,33,-30.0324999,-51.23037670000001
8075,23160,SÃO PAULO,SBSP,PORTO ALEGRE,SBPA,26/10/2019,14,33,-30.0324999,-51.23037670000001
8076,18935,RIO DE JANEIRO,SBGL,PORTO ALEGRE,SBPA,26/10/2019,4,33,-30.0324999,-51.23037670000001
8077,16527,PORTO SEGURO,SBPS,PORTO ALEGRE,SBPA,26/10/2019,1,33,-30.0324999,-51.23037670000001
8078,7489,FLORIANÓPOLIS,SBFL,PORTO ALEGRE,SBPA,26/10/2019,3,33,-30.0324999,-51.23037670000001
8079,14560,MONTEVIDEU,SUMU,PORTO ALEGRE,SBPA,26/10/2019,1,33,-30.0324999,-51.23037670000001
8080,771,BAGÉ,SBBG,PORTO ALEGRE,SBPA,26/10/2019,1,33,-30.0324999,-51.23037670000001
8081,14705,NAVEGANTES,SBNF,PORTO ALEGRE,SBPA,26/10/2019,2,33,-30.0324999,-51.23037670000001
8082,10642,GUARULHOS,SBGR,PORTO ALEGRE,SBPA,26/10/2019,22,33,-30.0324999,-51.23037670000001
8083,19833,RIO LARGO,SBMO,PORTO ALEGRE,SBPA,26/10/2019,2,33,-30.0324999,-51.23037670000001
8084,4754,CAMPINAS,SBKP,PORTO ALEGRE,SBPA,26/10/2019,6,33,-30.0324999,-51.23037670000001
8085,22169,SÃO JOSÉ DOS PINHAIS,SBCT,PORTO ALEGRE,SBPA,26/10/2019,3,33,-30.0324999,-51.23037670000001
8086,3350,BUENOS AIRES,SAEZ,PORTO ALEGRE,SBPA,26/10/2019,2,33,-30.0324999,-51.23037670000001
8087,15264,PANAMA,MPTO,PORTO ALEGRE,SBPA,26/10/2019,1,33,-30.0324999,-51.23037670000001
8088,10643,GUARULHOS,SBGR,PORTO ALEGRE,SBPA,27/10/2019,24,33,-30.0324999,-51.23037670000001
8089,22170,SÃO JOSÉ DOS PINHAIS,SBCT,PORTO ALEGRE,SBPA,27/10/2019,6,33,-30.0324999,-51.23037670000001
8090,7490,FLORIANÓPOLIS,SBFL,PORTO ALEGRE,SBPA,27/10/2019,3,33,-30.0324999,-51.23037670000001
8091,23161,SÃO PAULO,SBSP,PORTO ALEGRE,SBPA,27/10/2019,15,33,-30.0324999,-51.23037670000001
8092,8269,FOZ DO IGUAÇU,SBFI,PORTO ALEGRE,SBPA,27/10/2019,2,33,-30.0324999,-51.23037670000001
8093,14561,MONTEVIDEU,SUMU,PORTO ALEGRE,SBPA,27/10/2019,1,33,-30.0324999,-51.23037670000001
8094,14706,NAVEGANTES,SBNF,PORTO ALEGRE,SBPA,27/10/2019,3,33,-30.0324999,-51.23037670000001
8095,15583,PELOTAS,SBPK,PORTO ALEGRE,SBPA,27/10/2019,1,33,-30.0324999,-51.23037670000001
8096,4755,CAMPINAS,SBKP,PORTO ALEGRE,SBPA,27/10/2019,6,33,-30.0324999,-51.23037670000001
8097,18936,RIO DE JANEIRO,SBGL,PORTO ALEGRE,SBPA,27/10/2019,5,33,-30.0324999,-51.23037670000001
8098,2495,BRASÍLIA,SBBR,PORTO ALEGRE,SBPA,27/10/2019,4,33,-30.0324999,-51.23037670000001
8099,19540,RIO DE JANEIRO,SBRJ,PORTO ALEGRE,SBPA,27/10/2019,6,33,-30.0324999,-51.23037670000001
8100,20827,SANTA MARIA,SBSM,PORTO ALEGRE,SBPA,27/10/2019,1,33,-30.0324999,-51.23037670000001
8101,16528,PORTO SEGURO,SBPS,PORTO ALEGRE,SBPA,27/10/2019,1,33,-30.0324999,-51.23037670000001
8102,24310,URUGUAIANA,SBUG,PORTO ALEGRE,SBPA,27/10/2019,1,33,-30.0324999,-51.23037670000001
8103,3351,BUENOS AIRES,SAEZ,PORTO ALEGRE,SBPA,27/10/2019,2,33,-30.0324999,-51.23037670000001
8104,15265,PANAMA,MPTO,PORTO ALEGRE,SBPA,27/10/2019,1,33,-30.0324999,-51.23037670000001
8105,21200,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,27/10/2019,1,33,-30.0324999,-51.23037670000001
8106,6499,CONFINS,SBCF,PORTO ALEGRE,SBPA,27/10/2019,2,33,-30.0324999,-51.23037670000001
8107,15266,PANAMA,MPTO,PORTO ALEGRE,SBPA,28/10/2019,1,33,-30.0324999,-51.23037670000001
8108,19541,RIO DE JANEIRO,SBRJ,PORTO ALEGRE,SBPA,28/10/2019,7,33,-30.0324999,-51.23037670000001
8109,4756,CAMPINAS,SBKP,PORTO ALEGRE,SBPA,28/10/2019,8,33,-30.0324999,-51.23037670000001
8110,15584,PELOTAS,SBPK,PORTO ALEGRE,SBPA,28/10/2019,1,33,-30.0324999,-51.23037670000001
8111,10644,GUARULHOS,SBGR,PORTO ALEGRE,SBPA,28/10/2019,23,33,-30.0324999,-51.23037670000001
8112,3352,BUENOS AIRES,SAEZ,PORTO ALEGRE,SBPA,28/10/2019,2,33,-30.0324999,-51.23037670000001
8113,2496,BRASÍLIA,SBBR,PORTO ALEGRE,SBPA,28/10/2019,6,33,-30.0324999,-51.23037670000001
8114,23162,SÃO PAULO,SBSP,PORTO ALEGRE,SBPA,28/10/2019,18,33,-30.0324999,-51.23037670000001
8115,18937,RIO DE JANEIRO,SBGL,PORTO ALEGRE,SBPA,28/10/2019,5,33,-30.0324999,-51.23037670000001
8116,8270,FOZ DO IGUAÇU,SBFI,PORTO ALEGRE,SBPA,28/10/2019,1,33,-30.0324999,-51.23037670000001
8117,22171,SÃO JOSÉ DOS PINHAIS,SBCT,PORTO ALEGRE,SBPA,28/10/2019,8,33,-30.0324999,-51.23037670000001
8118,21201,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,28/10/2019,1,33,-30.0324999,-51.23037670000001
8119,21129,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,28/10/2019,1,33,-30.0324999,-51.23037670000001
8120,14562,MONTEVIDEU,SUMU,PORTO ALEGRE,SBPA,28/10/2019,1,33,-30.0324999,-51.23037670000001
8121,20841,SANTA ROSA,SSZR,PORTO ALEGRE,SBPA,28/10/2019,1,33,-30.0324999,-51.23037670000001
8122,20828,SANTA MARIA,SBSM,PORTO ALEGRE,SBPA,28/10/2019,1,33,-30.0324999,-51.23037670000001
8123,24311,URUGUAIANA,SBUG,PORTO ALEGRE,SBPA,28/10/2019,1,33,-30.0324999,-51.23037670000001
8124,772,BAGÉ,SBBG,PORTO ALEGRE,SBPA,28/10/2019,1,33,-30.0324999,-51.23037670000001
8125,14707,NAVEGANTES,SBNF,PORTO ALEGRE,SBPA,28/10/2019,2,33,-30.0324999,-51.23037670000001
8126,7491,FLORIANÓPOLIS,SBFL,PORTO ALEGRE,SBPA,28/10/2019,4,33,-30.0324999,-51.23037670000001
8127,6500,CONFINS,SBCF,PORTO ALEGRE,SBPA,28/10/2019,2,33,-30.0324999,-51.23037670000001
8128,12342,LIMA,SPJC,PORTO ALEGRE,SBPA,28/10/2019,1,33,-30.0324999,-51.23037670000001
8129,23163,SÃO PAULO,SBSP,PORTO ALEGRE,SBPA,29/10/2019,18,33,-30.0324999,-51.23037670000001
8130,18938,RIO DE JANEIRO,SBGL,PORTO ALEGRE,SBPA,29/10/2019,4,33,-30.0324999,-51.23037670000001
8131,8271,FOZ DO IGUAÇU,SBFI,PORTO ALEGRE,SBPA,29/10/2019,1,33,-30.0324999,-51.23037670000001
8132,6501,CONFINS,SBCF,PORTO ALEGRE,SBPA,29/10/2019,2,33,-30.0324999,-51.23037670000001
8133,3353,BUENOS AIRES,SAEZ,PORTO ALEGRE,SBPA,29/10/2019,2,33,-30.0324999,-51.23037670000001
8134,12343,LIMA,SPJC,PORTO ALEGRE,SBPA,29/10/2019,1,33,-30.0324999,-51.23037670000001
8135,14563,MONTEVIDEU,SUMU,PORTO ALEGRE,SBPA,29/10/2019,1,33,-30.0324999,-51.23037670000001
8136,15585,PELOTAS,SBPK,PORTO ALEGRE,SBPA,29/10/2019,1,33,-30.0324999,-51.23037670000001
8137,14708,NAVEGANTES,SBNF,PORTO ALEGRE,SBPA,29/10/2019,1,33,-30.0324999,-51.23037670000001
8138,4757,CAMPINAS,SBKP,PORTO ALEGRE,SBPA,29/10/2019,8,33,-30.0324999,-51.23037670000001
8139,15267,PANAMA,MPTO,PORTO ALEGRE,SBPA,29/10/2019,1,33,-30.0324999,-51.23037670000001
8140,7492,FLORIANÓPOLIS,SBFL,PORTO ALEGRE,SBPA,29/10/2019,4,33,-30.0324999,-51.23037670000001
8141,12581,LISBOA,LPPT,PORTO ALEGRE,SBPA,29/10/2019,1,33,-30.0324999,-51.23037670000001
8142,10645,GUARULHOS,SBGR,PORTO ALEGRE,SBPA,29/10/2019,25,33,-30.0324999,-51.23037670000001
8143,2497,BRASÍLIA,SBBR,PORTO ALEGRE,SBPA,29/10/2019,5,33,-30.0324999,-51.23037670000001
8144,22172,SÃO JOSÉ DOS PINHAIS,SBCT,PORTO ALEGRE,SBPA,29/10/2019,8,33,-30.0324999,-51.23037670000001
8145,19542,RIO DE JANEIRO,SBRJ,PORTO ALEGRE,SBPA,29/10/2019,6,33,-30.0324999,-51.23037670000001
8146,24312,URUGUAIANA,SBUG,PORTO ALEGRE,SBPA,30/10/2019,1,33,-30.0324999,-51.23037670000001
8147,14709,NAVEGANTES,SBNF,PORTO ALEGRE,SBPA,30/10/2019,2,33,-30.0324999,-51.23037670000001
8148,14564,MONTEVIDEU,SUMU,PORTO ALEGRE,SBPA,30/10/2019,1,33,-30.0324999,-51.23037670000001
8149,4758,CAMPINAS,SBKP,PORTO ALEGRE,SBPA,30/10/2019,11,33,-30.0324999,-51.23037670000001
8150,3354,BUENOS AIRES,SAEZ,PORTO ALEGRE,SBPA,30/10/2019,2,33,-30.0324999,-51.23037670000001
8151,15268,PANAMA,MPTO,PORTO ALEGRE,SBPA,30/10/2019,1,33,-30.0324999,-51.23037670000001
8152,15586,PELOTAS,SBPK,PORTO ALEGRE,SBPA,30/10/2019,1,33,-30.0324999,-51.23037670000001
8153,8272,FOZ DO IGUAÇU,SBFI,PORTO ALEGRE,SBPA,30/10/2019,1,33,-30.0324999,-51.23037670000001
8154,7493,FLORIANÓPOLIS,SBFL,PORTO ALEGRE,SBPA,30/10/2019,5,33,-30.0324999,-51.23037670000001
8155,12344,LIMA,SPJC,PORTO ALEGRE,SBPA,30/10/2019,1,33,-30.0324999,-51.23037670000001
8156,10646,GUARULHOS,SBGR,PORTO ALEGRE,SBPA,30/10/2019,27,33,-30.0324999,-51.23037670000001
8157,6502,CONFINS,SBCF,PORTO ALEGRE,SBPA,30/10/2019,2,33,-30.0324999,-51.23037670000001
8158,21202,SANTO ÂNGELO,SBNM,PORTO ALEGRE,SBPA,30/10/2019,1,33,-30.0324999,-51.23037670000001
8159,21130,SANTIAGO DO CHILE,SCEL,PORTO ALEGRE,SBPA,30/10/2019,1,33,-30.0324999,-51.23037670000001
8160,20829,SANTA MARIA,SBSM,PORTO ALEGRE,SBPA,30/10/2019,1,33,-30.0324999,-51.23037670000001
8161,23164,SÃO PAULO,SBSP,PORTO ALEGRE,SBPA,30/10/2019,17,33,-30.0324999,-51.23037670000001
8162,22173,SÃO JOSÉ DOS PINHAIS,SBCT,PORTO ALEGRE,SBPA,30/10/2019,6,33,-30.0324999,-51.23037670000001
8163,18939,RIO DE JANEIRO,SBGL,PORTO ALEGRE,SBPA,30/10/2019,3,33,-30.0324999,-51.23037670000001
8164,2498,BRASÍLIA,SBBR,PORTO ALEGRE,SBPA,30/10/2019,4,33,-30.0324999,-51.23037670000001
8165,19543,RIO DE JANEIRO,SBRJ,PORTO ALEGRE,SBPA,30/10/2019,5,33,-30.0324999,-51.23037670000001
8166,773,BAGÉ,SBBG,PORTO ALEGRE,SBPA,31/10/2019,1,33,-30.0324999,-51.23037670000001
8167,3355,BUENOS AIRES,SAEZ,PORTO ALEGRE,SBPA,31/10/2019,2,33,-30.0324999,-51.23037670000001
8168,7494,FLORIANÓPOLIS,SBFL,PORTO ALEGRE,SBPA,31/10/2019,4,33,-30.0324999,-51.23037670000001
8169,2499,BRASÍLIA,SBBR,PORTO ALEGRE,SBPA,31/10/2019,5,33,-30.0324999,-51.23037670000001
8170,4759,CAMPINAS,SBKP,PORTO ALEGRE,SBPA,31/10/2019,9,33,-30.0324999,-51.23037670000001
8171,6503,CONFINS,SBCF,PORTO ALEGRE,SBPA,31/10/2019,2,33,-30.0324999,-51.23037670000001
8172,18940,RIO DE JANEIRO,SBGL,PORTO ALEGRE,SBPA,31/10/2019,3,33,-30.0324999,-51.23037670000001
8173,19544,RIO DE JANEIRO,SBRJ,PORTO ALEGRE,SBPA,31/10/2019,7,33,-30.0324999,-51.23037670000001
8174,22174,SÃO JOSÉ DOS PINHAIS,SBCT,PORTO ALEGRE,SBPA,31/10/2019,8,33,-30.0324999,-51.23037670000001
8175,23165,SÃO PAULO,SBSP,PORTO ALEGRE,SBPA,31/10/2019,17,33,-30.0324999,-51.23037670000001
8176,20830,SANTA MARIA,SBSM,PORTO ALEGRE,SBPA,31/10/2019,1,33,-30.0324999,-51.23037670000001
8177,10647,GUARULHOS,SBGR,PORTO ALEGRE,SBPA,31/10/2019,28,33,-30.0324999,-51.23037670000001
8178,8273,FOZ DO IGUAÇU,SBFI,PORTO ALEGRE,SBPA,31/10/2019,1,33,-30.0324999,-51.23037670000001
8179,14710,NAVEGANTES,SBNF,PORTO ALEGRE,SBPA,31/10/2019,2,33,-30.0324999,-51.23037670000001
8180,14565,MONTEVIDEU,SUMU,PORTO ALEGRE,SBPA,31/10/2019,1,33,-30.0324999,-51.23037670000001
8181,15587,PELOTAS,SBPK,PORTO ALEGRE,SBPA,31/10/2019,1,33,-30.0324999,-51.23037670000001
8182,15269,PANAMA,MPTO,PORTO ALEGRE,SBPA,31/10/2019,1,33,-30.0324999,-51.23037670000001
8183,12582,LISBOA,LPPT,PORTO ALEGRE,SBPA,31/10/2019,1,33,-30.0324999,-51.23037670000001
8184,12345,LIMA,SPJC,PORTO ALEGRE,SBPA,31/10/2019,1,33,-30.0324999,-51.23037670000001
8185,6565,CONFINS,SBCF,RECIFE,SBRF,01/10/2019,3,21,-8.064193099999999,-34.878151700000004
8186,3670,CAMPINA GRANDE,SBKG,RECIFE,SBRF,01/10/2019,2,21,-8.064193099999999,-34.878151700000004
8187,2592,BRASÍLIA,SBBR,RECIFE,SBRF,01/10/2019,8,21,-8.064193099999999,-34.878151700000004
8188,12034,JUAZEIRO DO NORTE,SBJU,RECIFE,SBRF,01/10/2019,2,21,-8.064193099999999,-34.878151700000004
8189,19834,RIO LARGO,SBMO,RECIFE,SBRF,01/10/2019,4,21,-8.064193099999999,-34.878151700000004
8190,21468,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,01/10/2019,5,21,-8.064193099999999,-34.878151700000004
8191,17485,RECIFE,SBRF,RECIFE,SBRF,01/10/2019,2,21,-8.064193099999999,-34.878151700000004
8192,7629,FORT LAUDERDALE,KFLL,RECIFE,SBRF,01/10/2019,1,21,-8.064193099999999,-34.878151700000004
8193,4800,CAMPINAS,SBKP,RECIFE,SBRF,01/10/2019,6,21,-8.064193099999999,-34.878151700000004
8194,10714,GUARULHOS,SBGR,RECIFE,SBRF,01/10/2019,17,21,-8.064193099999999,-34.878151700000004
8195,1452,BELÉM,SBBE,RECIFE,SBRF,01/10/2019,2,21,-8.064193099999999,-34.878151700000004
8196,12583,LISBOA,LPPT,RECIFE,SBRF,01/10/2019,2,21,-8.064193099999999,-34.878151700000004
8197,14335,MIAMI,KMIA,RECIFE,SBRF,01/10/2019,1,21,-8.064193099999999,-34.878151700000004
8198,24515,VITÓRIA,SBVT,RECIFE,SBRF,01/10/2019,1,21,-8.064193099999999,-34.878151700000004
8199,18942,RIO DE JANEIRO,SBGL,RECIFE,SBRF,01/10/2019,9,21,-8.064193099999999,-34.878151700000004
8200,15651,PETROLINA,SBPL,RECIFE,SBRF,01/10/2019,2,21,-8.064193099999999,-34.878151700000004
8201,22528,SÃO LUÍS,SBSL,RECIFE,SBRF,01/10/2019,2,21,-8.064193099999999,-34.878151700000004
8202,11499,ILHA DO SAL,GVAC,RECIFE,SBRF,01/10/2019,1,21,-8.064193099999999,-34.878151700000004
8203,20581,SALVADOR,SBSV,RECIFE,SBRF,01/10/2019,6,21,-8.064193099999999,-34.878151700000004
8204,23909,TERESINA,SBTE,RECIFE,SBRF,01/10/2019,1,21,-8.064193099999999,-34.878151700000004
8205,13612,MANAUS,SBEG,RECIFE,SBRF,01/10/2019,1,21,-8.064193099999999,-34.878151700000004
8206,7954,FORTALEZA,SBFZ,RECIFE,SBRF,01/10/2019,9,21,-8.064193099999999,-34.878151700000004
8207,342,ARACAJU,SBAR,RECIFE,SBRF,01/10/2019,4,21,-8.064193099999999,-34.878151700000004
8208,986,BAYEUX,SBJP,RECIFE,SBRF,01/10/2019,4,21,-8.064193099999999,-34.878151700000004
8209,7251,FERNANDO DE NORONHA,SBFN,RECIFE,SBRF,01/10/2019,5,21,-8.064193099999999,-34.878151700000004
8210,25001,VÁRZEA GRANDE,SBCY,RECIFE,SBRF,01/10/2019,1,21,-8.064193099999999,-34.878151700000004
8211,23228,SÃO PAULO,SBSP,RECIFE,SBRF,01/10/2019,5,21,-8.064193099999999,-34.878151700000004
8212,7630,FORT LAUDERDALE,KFLL,RECIFE,SBRF,01/11/2019,1,21,-8.064193099999999,-34.878151700000004
8213,7955,FORTALEZA,SBFZ,RECIFE,SBRF,02/10/2019,10,21,-8.064193099999999,-34.878151700000004
8214,20582,SALVADOR,SBSV,RECIFE,SBRF,02/10/2019,7,21,-8.064193099999999,-34.878151700000004
8215,23910,TERESINA,SBTE,RECIFE,SBRF,02/10/2019,1,21,-8.064193099999999,-34.878151700000004
8216,10715,GUARULHOS,SBGR,RECIFE,SBRF,02/10/2019,17,21,-8.064193099999999,-34.878151700000004
8217,14995,ORLANDO,KMCO,RECIFE,SBRF,02/10/2019,1,21,-8.064193099999999,-34.878151700000004
8218,1453,BELÉM,SBBE,RECIFE,SBRF,02/10/2019,1,21,-8.064193099999999,-34.878151700000004
8219,24516,VITÓRIA,SBVT,RECIFE,SBRF,02/10/2019,1,21,-8.064193099999999,-34.878151700000004
8220,21469,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,02/10/2019,5,21,-8.064193099999999,-34.878151700000004
8221,12035,JUAZEIRO DO NORTE,SBJU,RECIFE,SBRF,02/10/2019,2,21,-8.064193099999999,-34.878151700000004
8222,19835,RIO LARGO,SBMO,RECIFE,SBRF,02/10/2019,4,21,-8.064193099999999,-34.878151700000004
8223,2593,BRASÍLIA,SBBR,RECIFE,SBRF,02/10/2019,9,21,-8.064193099999999,-34.878151700000004
8224,3671,CAMPINA GRANDE,SBKG,RECIFE,SBRF,02/10/2019,1,21,-8.064193099999999,-34.878151700000004
8225,4801,CAMPINAS,SBKP,RECIFE,SBRF,02/10/2019,4,21,-8.064193099999999,-34.878151700000004
8226,14599,MOSSORÓ,SBMS,RECIFE,SBRF,02/10/2019,1,21,-8.064193099999999,-34.878151700000004
8227,15652,PETROLINA,SBPL,RECIFE,SBRF,02/10/2019,2,21,-8.064193099999999,-34.878151700000004
8228,22529,SÃO LUÍS,SBSL,RECIFE,SBRF,02/10/2019,2,21,-8.064193099999999,-34.878151700000004
8229,13613,MANAUS,SBEG,RECIFE,SBRF,02/10/2019,1,21,-8.064193099999999,-34.878151700000004
8230,343,ARACAJU,SBAR,RECIFE,SBRF,02/10/2019,4,21,-8.064193099999999,-34.878151700000004
8231,23229,SÃO PAULO,SBSP,RECIFE,SBRF,02/10/2019,5,21,-8.064193099999999,-34.878151700000004
8232,7252,FERNANDO DE NORONHA,SBFN,RECIFE,SBRF,02/10/2019,3,21,-8.064193099999999,-34.878151700000004
8233,18943,RIO DE JANEIRO,SBGL,RECIFE,SBRF,02/10/2019,7,21,-8.064193099999999,-34.878151700000004
8234,987,BAYEUX,SBJP,RECIFE,SBRF,02/10/2019,4,21,-8.064193099999999,-34.878151700000004
8235,6566,CONFINS,SBCF,RECIFE,SBRF,02/10/2019,3,21,-8.064193099999999,-34.878151700000004
8236,12584,LISBOA,LPPT,RECIFE,SBRF,02/10/2019,1,21,-8.064193099999999,-34.878151700000004
8237,25002,VÁRZEA GRANDE,SBCY,RECIFE,SBRF,03/10/2019,1,21,-8.064193099999999,-34.878151700000004
8238,7253,FERNANDO DE NORONHA,SBFN,RECIFE,SBRF,03/10/2019,5,21,-8.064193099999999,-34.878151700000004
8239,11500,ILHA DO SAL,GVAC,RECIFE,SBRF,03/10/2019,1,21,-8.064193099999999,-34.878151700000004
8240,23911,TERESINA,SBTE,RECIFE,SBRF,03/10/2019,1,21,-8.064193099999999,-34.878151700000004
8241,2594,BRASÍLIA,SBBR,RECIFE,SBRF,03/10/2019,9,21,-8.064193099999999,-34.878151700000004
8242,3672,CAMPINA GRANDE,SBKG,RECIFE,SBRF,03/10/2019,2,21,-8.064193099999999,-34.878151700000004
8243,12036,JUAZEIRO DO NORTE,SBJU,RECIFE,SBRF,03/10/2019,2,21,-8.064193099999999,-34.878151700000004
8244,19836,RIO LARGO,SBMO,RECIFE,SBRF,03/10/2019,4,21,-8.064193099999999,-34.878151700000004
8245,24517,VITÓRIA,SBVT,RECIFE,SBRF,03/10/2019,1,21,-8.064193099999999,-34.878151700000004
8246,10716,GUARULHOS,SBGR,RECIFE,SBRF,03/10/2019,16,21,-8.064193099999999,-34.878151700000004
8247,7631,FORT LAUDERDALE,KFLL,RECIFE,SBRF,03/10/2019,1,21,-8.064193099999999,-34.878151700000004
8248,18944,RIO DE JANEIRO,SBGL,RECIFE,SBRF,03/10/2019,9,21,-8.064193099999999,-34.878151700000004
8249,21470,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,03/10/2019,3,21,-8.064193099999999,-34.878151700000004
8250,344,ARACAJU,SBAR,RECIFE,SBRF,03/10/2019,4,21,-8.064193099999999,-34.878151700000004
8251,1454,BELÉM,SBBE,RECIFE,SBRF,03/10/2019,2,21,-8.064193099999999,-34.878151700000004
8252,4802,CAMPINAS,SBKP,RECIFE,SBRF,03/10/2019,6,21,-8.064193099999999,-34.878151700000004
8253,988,BAYEUX,SBJP,RECIFE,SBRF,03/10/2019,4,21,-8.064193099999999,-34.878151700000004
8254,6567,CONFINS,SBCF,RECIFE,SBRF,03/10/2019,3,21,-8.064193099999999,-34.878151700000004
8255,12585,LISBOA,LPPT,RECIFE,SBRF,03/10/2019,1,21,-8.064193099999999,-34.878151700000004
8256,22530,SÃO LUÍS,SBSL,RECIFE,SBRF,03/10/2019,2,21,-8.064193099999999,-34.878151700000004
8257,15653,PETROLINA,SBPL,RECIFE,SBRF,03/10/2019,2,21,-8.064193099999999,-34.878151700000004
8258,13614,MANAUS,SBEG,RECIFE,SBRF,03/10/2019,2,21,-8.064193099999999,-34.878151700000004
8259,15270,PANAMA,MPTO,RECIFE,SBRF,03/10/2019,1,21,-8.064193099999999,-34.878151700000004
8260,20583,SALVADOR,SBSV,RECIFE,SBRF,03/10/2019,7,21,-8.064193099999999,-34.878151700000004
8261,7956,FORTALEZA,SBFZ,RECIFE,SBRF,03/10/2019,10,21,-8.064193099999999,-34.878151700000004
8262,23230,SÃO PAULO,SBSP,RECIFE,SBRF,03/10/2019,5,21,-8.064193099999999,-34.878151700000004
8263,15654,PETROLINA,SBPL,RECIFE,SBRF,04/10/2019,2,21,-8.064193099999999,-34.878151700000004
8264,22531,SÃO LUÍS,SBSL,RECIFE,SBRF,04/10/2019,2,21,-8.064193099999999,-34.878151700000004
8265,12586,LISBOA,LPPT,RECIFE,SBRF,04/10/2019,1,21,-8.064193099999999,-34.878151700000004
8266,13615,MANAUS,SBEG,RECIFE,SBRF,04/10/2019,1,21,-8.064193099999999,-34.878151700000004
8267,7254,FERNANDO DE NORONHA,SBFN,RECIFE,SBRF,04/10/2019,4,21,-8.064193099999999,-34.878151700000004
8268,23231,SÃO PAULO,SBSP,RECIFE,SBRF,04/10/2019,5,21,-8.064193099999999,-34.878151700000004
8269,14600,MOSSORÓ,SBMS,RECIFE,SBRF,04/10/2019,1,21,-8.064193099999999,-34.878151700000004
8270,4803,CAMPINAS,SBKP,RECIFE,SBRF,04/10/2019,5,21,-8.064193099999999,-34.878151700000004
8271,345,ARACAJU,SBAR,RECIFE,SBRF,04/10/2019,4,21,-8.064193099999999,-34.878151700000004
8272,15555,PAULO AFONSO,SBUF,RECIFE,SBRF,04/10/2019,1,21,-8.064193099999999,-34.878151700000004
8273,3673,CAMPINA GRANDE,SBKG,RECIFE,SBRF,04/10/2019,2,21,-8.064193099999999,-34.878151700000004
8274,10717,GUARULHOS,SBGR,RECIFE,SBRF,04/10/2019,17,21,-8.064193099999999,-34.878151700000004
8275,14336,MIAMI,KMIA,RECIFE,SBRF,04/10/2019,1,21,-8.064193099999999,-34.878151700000004
8276,1455,BELÉM,SBBE,RECIFE,SBRF,04/10/2019,1,21,-8.064193099999999,-34.878151700000004
8277,21471,SÃO GONÇALO DO AMARANTE,SBSG,RECIFE,SBRF,04/10/2019,5,21,-8.064193099999999,-34.878151700000004
8278,23912,TERESINA,SBTE,RECIFE,SBRF,04/10/2019,1,21,-8.064193099999999,-34.878151700000004
8279,7957,FORTALEZA,SBFZ,RECIFE,SBRF,04/10/2019,10,21,-8.064193099999999,-34.878151700000004
8280,24518,VITÓRIA,SBVT,RECIFE,SBRF,04/10/2019,1,21,-8.064193099999999,-34.878151700000004
8281,12037,JUAZEIRO DO NORTE,SBJU,RECIFE,SBRF,04/10/2019,2,21,-8.064193099999999,-34.878151700000004
8282,19837,RIO LARGO,SBMO,RECIFE,SBRF,04/10/2019,5,21,-8.064193099999999,-34.878151700000004
8283,6568,CONFINS,SBCF,RECIFE,SBRF,04/10/2019,3,21,-8.064193099999999,-34.878151700000004
8284,18945,RIO DE JANEIRO,SBGL,RECIFE,SBRF,04/10/2019,8,21,-8.064193099999999,-34.878151700000004
8285,989,BAYEUX,SBJP,RECIFE,SBRF,04/10/2019,4,21,-8.064193099999999,-34.878151700000004
